segmentnr	original	analyzed
SA_GS40_salrasmu-1636	saptāhaṃ lepayedveṣṭya kadalyāśca dalaiḥ śiraḥ /	sapta aham lepayet veṣṭya kadalyāḥ ca dalaiḥ śiraḥ 
SA_GS40_salrasmu-1637	nirvāte kṣīrabhojī syāt chālayet triphalājalaiḥ // Rmañj_8.23 //	nirvāte kṣīra bhojī syāt triphalā jalaiḥ 
SA_GS40_salrasmu-1638	nityameva prakartavyaṃ saptāhaṃ rañjanaṃ bhavet /	nityam eva prakartavyam sapta aham rañjanam bhavet 
SA_GS40_salrasmu-1639	yāvajjīvaṃ na sandehaḥ kacāḥ syurbhramaropamāḥ // Rmañj_8.24 //	yāvat jīvam na sandehaḥ kacāḥ syuḥ bhramara upamāḥ 
SA_GS40_salrasmu-1640	kākamācī yavā jātī samaṃ kṛṣṇatilaṃ tataḥ /	kākamācī yavāḥ jātī samam kṛṣṇa tilam tatas 
SA_GS40_salrasmu-1641	tattailaṃ grāhayedyantre tena syāt keśarañjanam // Rmañj_8.25 //	tat tailam grāhayet yantre tena syāt keśa rañjanam 
SA_GS40_salrasmu-1642	lohamalāmalakalkaḥ sajapā kusumairnaraḥ sadā snāyī /	                
SA_GS40_salrasmu-1643	palitānīha nihanyād gaṅgāsnāyīva narakaugham // Rmañj_8.26 //	palitāni iha nihanyāt gaṅgā snāyī iva naraka ogham 
SA_GS40_salrasmu-1644	kāśmaryā mūlamādau sahacarakusumaṃ ketakīnāṃ ca mūlaṃ lauhaṃ cūrṇaṃ sabhṛṅgaṃ triphalajalayutaṃ tailamebhir vipakvam /	kāśmaryāḥ mūlam ādau sahacara kusumam ketakīnām ca mūlam lauham cūrṇam sa bhṛṅgam triphala jala yutam tailam ebhiḥ vipakvam 
SA_GS40_salrasmu-1645	kṛtvā vai lohabhāṇḍe kṣititalanihitaṃ māsam ekaṃ nidhāya keśāḥ kāśaprakāśā bhramarakulanibhā lepanād eva kṛṣṇāḥ // Rmañj_8.27 //	kṛtvā vai loha bhāṇḍe kṣiti tala nihitam māsam ekam nidhāya keśāḥ kāśa prakāśāḥ bhramara kula nibhāḥ lepanāt eva kṛṣṇāḥ 
SA_GS40_salrasmu-1646	vajrīkṣīreṇa saptāhaṃ suśvetān bhāvayettilān /	             
SA_GS40_salrasmu-1647	tailena liptāḥ keśāḥ syuḥ śuklā vai nātra saṃśayaḥ // Rmañj_8.28 //	tailena liptāḥ keśāḥ syuḥ śuklāḥ vai na atra saṃśayaḥ 
SA_GS40_salrasmu-1648	Rmañj, 9	rmañc 
SA_GS40_salrasmu-1649	karpūraṃ ṭaṅkaṇaṃ sūtaṃ tulyaṃ munirasaṃ madhu /	            
SA_GS40_salrasmu-1650	mardayitvā lipelliṅgaṃ sthitvā yāmaṃ tathaiva ca // Rmañj_9.1 //	mardayitvā lipet liṅgam sthitvā yāmam tathā eva ca 
SA_GS40_salrasmu-1651	tataḥ prakṣālayelliṅgaṃ ramedrāmāṃ yathocitām /	tatas prakṣālayet liṅgam ramet rāmām yathocitām 
SA_GS40_salrasmu-1652	vīryastambhakaraṃ puṃsāṃ samyaṅ nāgārjunoditam // Rmañj_9.2 //	vīrya stambha karam puṃsām samyak nāgārjuna uditam 
SA_GS40_salrasmu-1653	kṛkalāsasya pucchāgraṃ mudrikā protatantubhiḥ /	kṛkalāsasya puccha agram mudrikā prota tantubhiḥ 
SA_GS40_salrasmu-1654	veṣṭyā kaniṣṭhikā dhāryā naro vīryaṃ na muñcati // Rmañj_9.3 //	veṣṭyā kaniṣṭhikā dhāryā naraḥ vīryam na muñcati 
SA_GS40_salrasmu-1655	madhunā padmabījāni piṣṭvā nābhiṃ pralepayet /	            
SA_GS40_salrasmu-1656	yāvattiṣṭhatyasau lepastāvadvīryaṃ na muñcati // Rmañj_9.4 //	yāvat tiṣṭhati asau lepaḥ tāvat vīryam na muñcati 
SA_GS40_salrasmu-1657	caṭakāṇḍaṃ tu saṃgrāhya navanītena peṣayet /	caṭakā aṇḍam tu saṃgrāhya navanītena peṣayet 
SA_GS40_salrasmu-1658	tena pralepayet pādau śukrastambhaḥ prajāyate /	tena pralepayet pādau śukra stambhaḥ prajāyate 
SA_GS40_salrasmu-1659	yāvanna spṛśate bhūmiṃ tāvadvīryaṃ na muñcati // Rmañj_9.5 //	yāvat na spṛśate bhūmim tāvat vīryam na muñcati 
SA_GS40_salrasmu-1660	vanakroḍasya daṃṣṭrāgraṃ dakṣiṇaṃ ca samāharet /	vana kroḍasya daṃṣṭra agram dakṣiṇam ca samāharet 
SA_GS40_salrasmu-1661	kaṭyāmupari yad baddhvā śukrastambhaḥ prajāyate // Rmañj_9.6 //	kaṭyām upari yat baddhvā śukra stambhaḥ prajāyate 
SA_GS40_salrasmu-1662	ḍuṇḍubho nāmataḥ sarpaḥ kṛṣṇavarṇastamāharet // Rmañj_9.7 //	ḍuṇḍubhaḥ nāmataḥ sarpaḥ kṛṣṇa varṇaḥ tam āharet 
SA_GS40_salrasmu-1663	tasyāsthi dhārayet kaṭyāṃ naro vīryaṃ na muñcati /	tasya asthi dhārayet kaṭyām naraḥ vīryam na muñcati 
SA_GS40_salrasmu-1664	vimuñcati vimuktena siddhayoga udāhṛtaḥ // Rmañj_9.8 //	vimuñcati vimuktena siddhayogaḥ udāhṛtaḥ 
SA_GS40_salrasmu-1665	raktāpāmārgamūlaṃ tu somavārābhimantritam /	rakta apāmārga mūlam tu somavāra abhimantritam 
SA_GS40_salrasmu-1666	bhaume prātaḥ samuddhṛtya kaṭyāṃ baddhvā na vīryamuk // Rmañj_9.9 //	bhaume prātar samuddhṛtya kaṭyām baddhvā na vīrya muc 
SA_GS40_salrasmu-1667	khasapalaṃ śuṇṭhīkvāthaḥ ṣoḍaśāṃśena guḍena niśi pītaḥ /	                
SA_GS40_salrasmu-1668	kurute ratau na puṃso retaḥ patanaṃ vināmlena // Rmañj_9.10 //	kurute ratau na puṃsaḥ retaḥ patanam vinā amlena 
SA_GS40_salrasmu-1669	sūraṇaṃ tulasīmūlaṃ tāmbūlena tu bhakṣayet /	              
SA_GS40_salrasmu-1670	na muñcati naro vīryamekaikena na saṃśayaḥ // Rmañj_9.11 //	na muñcati naraḥ vīryam ekaikena na saṃśayaḥ 
SA_GS40_salrasmu-1671	varāhavasayā liṅgaṃ madhunā saha lepayet /	varāha vasayā liṅgam madhunā saha lepayet 
SA_GS40_salrasmu-1672	sthūlaṃ dṛḍhaṃ ca dīrghaṃ ca puṃso liṅgaṃ prajāyate // Rmañj_9.12 //	sthūlam dṛḍham ca dīrgham ca puṃsaḥ liṅgam prajāyate 
SA_GS40_salrasmu-1673	kṣaudreṇa ca samaṃ pṛṣṭaṃ puṇḍarīkasya keśaram /	kṣaudreṇa ca samam pṛṣṭam puṇḍarīkasya keśaram 
SA_GS40_salrasmu-1674	dhvastaṃ kuryāttato meḍhraṃ ratyanyatrāpyasaṃśayaḥ // Rmañj_9.13 //	dhvastam kuryāt tatas meḍhram rati anyatra api asaṃśayaḥ 
SA_GS40_salrasmu-1675	anurādhāsunakṣatre lāṅgalīmūlikā dhruvam /	anurādhā su nakṣatre lāṅgalī mūlikā dhruvam 
SA_GS40_salrasmu-1676	nikhātā maithunasthāne puṃsattvakhaṇḍakāriṇī // Rmañj_9.14 //	nikhātā maithuna sthāne puṃs sattva khaṇḍa kāriṇī 
SA_GS40_salrasmu-1677	niśā ṣaṭtinducūrṇena bhāvitenājavāriṇā /	              
SA_GS40_salrasmu-1678	pānāśanaṃ prayuktena ṣaṇḍhatvaṃ jāyate nṛṇām // Rmañj_9.15 //	pāna aśanam prayuktena ṣaṇḍha tvam jāyate nṛṇām 
SA_GS40_salrasmu-1679	tilagokṣurayoścūrṇaṃ chāgīdugdhena pācitam /	tila gokṣurayoḥ cūrṇam chāgī dugdhena pācitam 
SA_GS40_salrasmu-1680	śītalaṃ madhunā yuktaṃ bhuktaṃ ṣaṇḍhatvanāśanam // Rmañj_9.16 //	                
SA_GS40_salrasmu-1681	ūrṇanābhistu yo jīvo madhunā saha lepayet /	ūrṇanābhiḥ tu yaḥ jīvaḥ madhunā saha lepayet 
SA_GS40_salrasmu-1682	tena lepayato nābhiṃ baddhaṣaṇḍhyaṃ vimucyate // Rmañj_9.17 //	tena lepayataḥ nābhim vimucyate 
SA_GS40_salrasmu-1683	eka eva mahādrāvī mālatīsambhavo rasaḥ /	ekaḥ eva mahā drāvī mālatīsambhavaḥ rasaḥ 
SA_GS40_salrasmu-1684	kiṃ punaryadi yujyate madhukarpūrapāradaiḥ // Rmañj_9.18 //	kim punar yadi yujyate madhu karpūra pāradaiḥ 
SA_GS40_salrasmu-1685	ārdrakaṃ gandhakaṃ caiva rājikaṃ cātha ṭaṅkaṇam /	ārdrakam gandhakam ca eva rājikam ca atha ṭaṅkaṇam 
SA_GS40_salrasmu-1686	sampiṣṭā samamātrāṇi kṣepayennimbuje jale // Rmañj_9.19 //	sampiṣṭā sama mātrāṇi kṣepayet nimbū je jale 
SA_GS40_salrasmu-1687	sthāpayedghaṭikāṃ tisro haste vā dhārayettataḥ /	sthāpayet ghaṭikām tisraḥ haste vā dhārayet tatas 
SA_GS40_salrasmu-1688	yāvantyo lalanāḥ pañca ājighranti dravanti vai // Rmañj_9.20 //	yāvantyaḥ lalanāḥ pañca ājighranti dravanti vai 
SA_GS40_salrasmu-1689	cūrṇite madhusaṃyukte mahāriṣṭaphalachadaiḥ /	cūrṇite madhu saṃyukte mahā ariṣṭa phala chadaiḥ 
SA_GS40_salrasmu-1690	liṅgalepena surate dravo bhavati yoṣitām // Rmañj_9.21 //	liṅga lepena surate dravaḥ bhavati yoṣitām 
SA_GS40_salrasmu-1691	madhusaindhavasaṃyuktaṃ pārāvatamalānvitam /	               
SA_GS40_salrasmu-1692	etalliptendriyo rāmāṃ dāsīvat kurute ratau // Rmañj_9.22 //	etad lipta indriyaḥ rāmām dāsī vat kurute ratau 
SA_GS40_salrasmu-1693	kapīndriyaṃ śaśī sūtaṃ kuṅkumaṃ kanakaṃ madhu /	kapi indriyam śaśī sūtam kuṅkumam kanakam madhu 
SA_GS40_salrasmu-1694	etalliptendriyo rāmāṃ dāsīvat kurute ratau // Rmañj_9.23 //	etad lipta indriyaḥ rāmām dāsī vat kurute ratau 
SA_GS40_salrasmu-1695	vṛttamadhyasthitaṃ nāma tadbāhye hrīṃ catuṣṭayam /	vṛtta madhya sthitam nāma tad bāhye hrīṃ catuṣṭayam 
SA_GS40_salrasmu-1696	tadbahiḥ klīṃ catuṣkaṃ ca likhitvā śilayākhilam // Rmañj_9.24 //	tad bahis klīṃ catuṣkam ca likhitvā śilayā akhilam 
SA_GS40_salrasmu-1697	śubhanakṣatrasaṃyoge sthāpitaṃ madhuni dhruvam /	śubha nakṣatra saṃyoge sthāpitam madhuni dhruvam 
SA_GS40_salrasmu-1698	striyam ākarṣati kṣipraṃ yantrametanna saṃśayaḥ // Rmañj_9.25 //	striyam ākarṣati kṣipram yantram etat na saṃśayaḥ 
SA_GS40_salrasmu-1699	candanaṃ tagaraṃ kuṣṭhaṃ priyaṅguṃ nāgakeśaram /	             
SA_GS40_salrasmu-1700	kṛṣṇāṃ tintiḍikaṃ caiva samabhāgāni kārayet // Rmañj_9.26 //	kṛṣṇām tintiḍikam ca eva sama bhāgāni kārayet 
SA_GS40_salrasmu-1701	dāpayeccaiva saptāhamātmapañcamalena tu /	dāpayet ca eva sapta aham ātma pañca malena tu 
SA_GS40_salrasmu-1702	khāne pāne pradātavyaṃ striyaṃ vā puruṣaṃ tathā // Rmañj_9.27 //	khāne pāne pradātavyam striyam vā puruṣam tathā 
SA_GS40_salrasmu-1703	śaṃkhapuṣpī madhupuṣpī tathā kuñcikipatrikā /	         
SA_GS40_salrasmu-1704	śvetagirisamāyuktā samabhāgāni kārayet // Rmañj_9.28 //	śveta giri samāyuktā sama bhāgāni kārayet 
SA_GS40_salrasmu-1705	saptāhaṃ dāpayedyuktā hyātmapañcamalena ca /	sapta aham dāpayet yuktā hi ātma pañca malena ca 
SA_GS40_salrasmu-1706	khāne pāne pradātavyaṃ vaśīkaraṇamuttamam // Rmañj_9.29 //	khāne pāne pradātavyam vaśīkaraṇam uttamam 
SA_GS40_salrasmu-1707	pūrvoktamantreṇa saptabhiḥkṛtvā mantritadāpayet /	pūrva ukta mantreṇa 
SA_GS40_salrasmu-1708	gardabhasya rajo gṛhya lulitaṃ gātrasambhavam /	gardabhasya rajaḥ gṛhya lulitam gātra sambhavam 
SA_GS40_salrasmu-1709	mṛtakasya tathā bhasma nārīrajaḥsamanvitam // Rmañj_9.30 //	mṛtakasya tathā bhasma nārī rajaḥ samanvitam 
SA_GS40_salrasmu-1710	ekīkṛtya kṣipedrātrau śayyāyāmāsane'pi vā /	ekīkṛtya kṣipet rātrau śayyāyām āsane api vā 
SA_GS40_salrasmu-1711	nūnaṃ saṃjāyate dveṣaḥ kathito mālatīmate // Rmañj_9.31 //	nūnam saṃjāyate dveṣaḥ kathitaḥ mālatī mate 
SA_GS40_salrasmu-1712	anyad yogavaraṃ vakṣye vidveṣakaraṇaṃ param /	anyat yoga varam vakṣye vidveṣa karaṇam param 
SA_GS40_salrasmu-1713	yudhyamānāvubhau śvānau parasparavirodhinau // Rmañj_9.32 //	yudhyamānau ubhau śvānau paraspara virodhinau 
SA_GS40_salrasmu-1714	tayor dhūliṃ samādāya hanyate yoṣitāṃ ratiḥ /	tayoḥ dhūlim samādāya hanyate yoṣitām ratiḥ 
SA_GS40_salrasmu-1715	satyaṃ bhavati vidveṣaṃ nātra kāryā vicāraṇā // Rmañj_9.33 //	satyam bhavati vidveṣam na atra kāryā vicāraṇā 
SA_GS40_salrasmu-1716	prakṣālane bhage nityaṃ kṛte cāmalavalkalaiḥ /	prakṣālane bhage nityam kṛte ca amala valkalaiḥ 
SA_GS40_salrasmu-1717	vṛddhāpi kāminī kāmaṃ bāleva kurute ratim // Rmañj_9.34 //	vṛddhā api kāminī kāmam bālā iva kurute ratim 
SA_GS40_salrasmu-1718	sapadmabījaṃ sitayā bhakṣitaṃ padmavāriṇā /	             
SA_GS40_salrasmu-1719	dṛḍhaṃ strīṇāṃ stanadvandvaṃ māsena kurute bhṛśam // Rmañj_9.35 //	dṛḍham strīṇām stana dvandvam māsena kurute bhṛśam 
SA_GS40_salrasmu-1720	muṇḍīcūrṇakaṣāyeṇa yutaṃ tailaṃ vipācitam /	            
SA_GS40_salrasmu-1721	patitaṃ yauvanaṃ yasyāstasyāḥ stanonnatirbhavet // Rmañj_9.36 //	patitam yauvanam yasyāḥ tasyāḥ stana unnatiḥ bhavet 
SA_GS40_salrasmu-1722	haritālacūrṇakalikā lepāt tenaiva vāriṇā sadyaḥ /	haritāla cūrṇa kalikā lepāt tena eva vāriṇā sadyas 
SA_GS40_salrasmu-1723	nipatanti keśanicayāḥ kautukamidam adbhutaṃ kurute // Rmañj_9.37 //	nipatanti keśa nicayāḥ kautukam idam adbhutam kurute 
SA_GS40_salrasmu-1724	palāśaciñcātilamāṣaśaṃkhaṃ dahedapāmārgasapippalo'pi /	palāśa ciñcā tila māṣa śaṃkham dahet apāmārga sa pippala upi 
SA_GS40_salrasmu-1725	manaḥśilātālakacūrṇalepāt karoti nirlomaśiraḥ kṣaṇāt // Rmañj_9.38 //	               
SA_GS40_salrasmu-1726	taṇḍulīyakamūlāni piṣṭvā taṇḍulavāriṇā /	taṇḍulīyaka mūlāni piṣṭvā taṇḍula vāriṇā 
SA_GS40_salrasmu-1727	ṛtvante tryahapītāni vandhyāṃ kurvanti yoṣitam // Rmañj_9.39 //	ṛtu ante tri aha pītāni vandhyām kurvanti yoṣitam 
SA_GS40_salrasmu-1728	kāñjikena japāpuṣpaṃ piṣṭvā pibati yāṅganā /	kāñjikena japā puṣpam piṣṭvā pibati yā aṅganā 
SA_GS40_salrasmu-1729	ṛtau tryahaṃ nipītāni vandhyāṃ kurvanti yoṣitam // Rmañj_9.40 //	ṛtau tri aham nipītāni vandhyām kurvanti yoṣitam 
SA_GS40_salrasmu-1730	dhūpite yonirandhre tu nimbakāṣṭhena yuktitaḥ /	dhūpite yoni randhre tu nimba kāṣṭhena yuktitaḥ 
SA_GS40_salrasmu-1731	ṛtvante ramate sā strī garbhaduḥkhavivarjitā // Rmañj_9.41 //	ṛtu ante ramate sā strī garbha duḥkha vivarjitā 
SA_GS40_salrasmu-1732	dhattūraṃ mallikāpuṣpaṃ gṛhītvā kaṭisaṃsthitam /	dhattūram mallikā puṣpam gṛhītvā kaṭi saṃsthitam 
SA_GS40_salrasmu-1733	garbhaṃ nivārayatyeva raṇḍāveśyādiyoṣitām // Rmañj_9.42 //	garbham nivārayati eva raṇḍā veśyā ādi yoṣitām 
SA_GS40_salrasmu-1734	nāgakeśarapuṣpāṇāṃ cūrṇaṃ gosarpiṣā saha /	nāgakeśara puṣpāṇām cūrṇam go sarpiṣā saha 
SA_GS40_salrasmu-1735	sevanāllabhate putramṛtau dugdhānnabhojinī // Rmañj_9.43 //	sevanāt labhate putram ṛtau dugdha anna bhojinī 
SA_GS40_salrasmu-1736	bījāni mātuluṅgasya dugdhasvinnā sasarpiṣā /	bījāni mātuluṅgasya dugdha svinnā sa sarpiṣā 
SA_GS40_salrasmu-1737	sagarbhāmiti kurvanti pānādvandhyāmapi striyam // Rmañj_9.44 //	sa garbhām iti kurvanti pānāt vandhyām api striyam 
SA_GS40_salrasmu-1738	mātuluṅgasya bījāni kumāryā saha peṣayet /	mātuluṅgasya bījāni kumāryā saha peṣayet 
SA_GS40_salrasmu-1739	kṣīreṇa saha dātavyaṃ garbhamāpnotyasaṃśayam // Rmañj_9.45 //	kṣīreṇa saha dātavyam garbham āpnoti asaṃśayam 
SA_GS40_salrasmu-1740	pippalī śṛṅgaveraṃ ca maricaṃ keśaraṃ tathā /	pippalī śṛṅgaveram ca maricam keśaram tathā 
SA_GS40_salrasmu-1741	ghṛtena saha pātavyaṃ vandhyāgarbhapradaṃ param // Rmañj_9.46 //	ghṛtena saha pātavyam vandhyā garbha pradam param 
SA_GS40_salrasmu-1742	puṣyoddhṛtaṃ lakṣmaṇāyā mūlaṃ piṣṭaṃ ca kanyakā /	puṣya uddhṛtam lakṣmaṇāyāḥ mūlam piṣṭam ca kanyakā 
SA_GS40_salrasmu-1743	ṛtvante ghṛtadugdhābhyāṃ pītvā garbhamavāpnuyāt // Rmañj_9.47 //	ṛtu ante ghṛta dugdhābhyām pītvā garbham avāpnuyāt 
SA_GS40_salrasmu-1744	anyad yogavaraṃ vakṣye yena sā saphalā bhavet /	anyat yoga varam vakṣye yena sā saphalā bhavet 
SA_GS40_salrasmu-1745	uśīramadhuyaṣṭī ca lodhramindrayavānapi // Rmañj_9.48 //	uśīra madhuyaṣṭī ca lodhram indrayavān api 
SA_GS40_salrasmu-1746	ghṛtaṃ sarjarasaṃ caiva mākṣikaṃ trāyamāṇakam /	ghṛtam sarjarasam ca eva mākṣikam trāyamāṇakam 
SA_GS40_salrasmu-1747	śobhāñjanakamūlāni samabhāgāni kārayet // Rmañj_9.49 //	śobhāñjanaka mūlāni sama bhāgāni kārayet 
SA_GS40_salrasmu-1748	peṣayitvā tato dravyamajākṣīreṇa pācayet /	peṣayitvā tatas dravyam ajā kṣīreṇa pācayet 
SA_GS40_salrasmu-1749	saptarātraṃ pibennārī yāvattiṣṭhati śoṇitam // Rmañj_9.50 //	sapta rātram pibet nārī yāvat tiṣṭhati śoṇitam 
SA_GS40_salrasmu-1750	tato yonau viśuddhāyāṃ paścāddadyānmahauṣadham /	tatas yonau viśuddhāyām paścāt dadyāt mahauṣadham 
SA_GS40_salrasmu-1751	kumārīkṣīrasaṃyuktaṃ nasye pāne pradāpayet // Rmañj_9.51 //	kumārī kṣīra saṃyuktam nasye pāne pradāpayet 
SA_GS40_salrasmu-1752	tena sā labhate putraṃ satyaṃ caiva surārcitam /	tena sā labhate putram satyam ca eva sura arcitam 
SA_GS40_salrasmu-1753	laśunaṃ kṣīrasaṃyuktaṃ nasye pāne pradāpayet // Rmañj_9.52 //	                  
SA_GS40_salrasmu-1754	aśvagandhākṛtaṃ cūrṇamajākṣīreṇa dāpayet /	aśvagandhā kṛtam cūrṇam ajā kṣīreṇa dāpayet 
SA_GS40_salrasmu-1755	yavakṣāraṃ viḍaṅgaṃ ca guḍūcī ca hareṇukā // Rmañj_9.53 //	yavakṣāram viḍaṅgam ca guḍūcī ca hareṇukā 
SA_GS40_salrasmu-1756	sarvāṇi samabhāgāni kṛtvā ca varacūrṇitān /	sarvāṇi sama bhāgāni kṛtvā ca vara cūrṇitān 
SA_GS40_salrasmu-1757	etatpītvā labhet putraṃ sā nārī nātra saṃśayaḥ // Rmañj_9.54 //	etat pītvā labhet putram sā nārī na atra saṃśayaḥ 
SA_GS40_salrasmu-1758	hiṅguṃ ca śatavīryā ca dāḍimaṃ saindhavaṃ tathā /	hiṅgum ca śatavīryā ca dāḍimam saindhavam tathā 
SA_GS40_salrasmu-1759	trikaṭuḥ śatapuṣpā ca nāgapuṣpaṃ śatāvarī // Rmañj_9.55 //	trikaṭuḥ śatapuṣpā ca nāgapuṣpam śatāvarī 
SA_GS40_salrasmu-1760	madhukaṃ sumanā caiva kārṣakāṇi pradāpayet /	madhukam sumanā ca eva kārṣakāṇi pradāpayet 
SA_GS40_salrasmu-1761	kṣīreṇa saha dātavyā nāryāśca puruṣasya ca // Rmañj_9.56 //	kṣīreṇa saha dātavyā nāryāḥ ca puruṣasya ca 
SA_GS40_salrasmu-1762	dinatrayaṃ tu bhuñjīta śālitaṇḍuladugdhakam /	            
SA_GS40_salrasmu-1763	bhuktaṃ tu labhate garbhaṃ nārīṇāṃ nātra saṃśayaḥ // Rmañj_9.57 //	bhuktam tu labhate garbham nārīṇām na atra saṃśayaḥ 
SA_GS40_salrasmu-1764	arkamūlaṃ priyaṅguṃ ca kusumbhaṃ nāgakeśaram /	arka mūlam priyaṅgum ca kusumbham nāgakeśaram 
SA_GS40_salrasmu-1765	balā cātibalā chāgīkṣīraṃ pītaṃ dinatrayam // Rmañj_9.58 //	  ca              
SA_GS40_salrasmu-1766	viśodhayanti yoniṃ ca tato dadyānmahauṣadham /	viśodhayanti yonim ca tatas dadyāt mahauṣadham 
SA_GS40_salrasmu-1767	utpalaṃ tagaraṃ kuṣṭhaṃ yaṣṭīmadhu sacandanam // Rmañj_9.59 //	             
SA_GS40_salrasmu-1768	ajākṣīreṇa piṣṭāni dāpayet pañcavāsaram /	            
SA_GS40_salrasmu-1769	lakṣmaṇāgopayoyuktā tasyai pāne pradāpayet // Rmañj_9.60 //	lakṣmaṇā go payaḥ yuktā tasyai pāne pradāpayet 
SA_GS40_salrasmu-1770	tena sā labhate putraṃ lakṣaṇāḍhyaṃ supaṇḍitam /	tena sā labhate putram lakṣaṇa āḍhyam su paṇḍitam 
SA_GS40_salrasmu-1771	gate rakte bhage śuddhe sakṣīrā lakṣmaṇā tathā // Rmañj_9.61 //	gate rakte bhage śuddhe sa kṣīrā lakṣmaṇā tathā 
SA_GS40_salrasmu-1772	nasye pāne pradātavyā labhate sutamaṅganā /	nasye pāne pradātavyā labhate sutam aṅganā 
SA_GS40_salrasmu-1773	śvetārkakṣudraṇīśvetā śvetā ca girikarṇikā // Rmañj_9.62 //	śvetā ca girikarṇikā 
SA_GS40_salrasmu-1774	lakṣmaṇā vandhyakarkoṭī deyaṃ gokṣīrasaṃyutam /	             
SA_GS40_salrasmu-1775	nasye pāne kṛte garbhaṃ labhate ratisaṃgamāt // Rmañj_9.63 //	nasye pāne kṛte garbham labhate rati saṃgamāt 
SA_GS40_salrasmu-1776	patantaṃ stambhayed garbhaṃ kulālakaramṛttikā /	patantam stambhayet garbham kulāla kara mṛttikā 
SA_GS40_salrasmu-1777	madhucchāgīpayaḥ pītvā kiṃvā śvetādrikarṇikā // Rmañj_9.64 //	               
SA_GS40_salrasmu-1778	lalanā śarkarā pāṭhā kandaśca madhunānvitaḥ /	lalanā śarkarā pāṭhā kandaḥ ca madhunā anvitaḥ 
SA_GS40_salrasmu-1779	bhakṣito vārayatyeva patantaṃ garbhasaṃsthitam // Rmañj_9.65 //	bhakṣitaḥ vārayati eva patantam garbha saṃsthitam 
SA_GS40_salrasmu-1780	samabhāgaṃ sitāyuktaṃ śālitaṇḍulacūrṇakam /	              
SA_GS40_salrasmu-1781	udumbaraśiphākvāthe pītaṃ garbhaṃ surakṣati // Rmañj_9.66 //	             
SA_GS40_salrasmu-1782	mātuluṅgasya mūlāni madhukaṃ madhusaṃyutam /	            
SA_GS40_salrasmu-1783	ghṛtena saha pātavyaṃ sukhaṃ nārī prasūyate // Rmañj_9.67 //	ghṛtena saha pātavyam sukham nārī prasūyate 
SA_GS40_salrasmu-1784	tuṣāmbuparighṛṣṭena kandena parilepayet /	tuṣa ambu parighṛṣṭena kandena parilepayet 
SA_GS40_salrasmu-1785	lāṅgalyāścaraṇau sūtiṃ kṣipramāpnoti garbhiṇī // Rmañj_9.68 //	lāṅgalyāḥ caraṇau sūtim kṣipram āpnoti garbhiṇī 
SA_GS40_salrasmu-1786	yāsāṃ puṣpāgamo nāsti ṛtukāle ca yoṣitām /	yāsām puṣpa āgamaḥ na asti ṛtu kāle ca yoṣitām 
SA_GS40_salrasmu-1787	tāsāṃ kuryāccikitseyaṃ punaḥ puṣpāgamo bhavet // Rmañj_9.69 //	tāsām kuryāt cikitsā iyam punar puṣpa āgamaḥ bhavet 
SA_GS40_salrasmu-1788	pippalīṃ ca yavakṣāraṃ viḍaṅgaṃ manmathaphalam /	pippalīm ca yavakṣāram viḍaṅgam manmatha phalam 
SA_GS40_salrasmu-1789	tiktaṃ tu tumbinībījaṃ guṭikāṃ kārayedbhiṣak // Rmañj_9.70 //	tiktam tu tumbinī bījam guṭikām kārayet bhiṣak 
SA_GS40_salrasmu-1790	muṇḍī ca kṣīrasaṃyuktā yonidvāre'ṅganā śubhā /	muṇḍī ca kṣīra saṃyuktā yoni dvāra iṅganā śubhā 
SA_GS40_salrasmu-1791	tripañcasaptarātreṇa puṣpaṃ bhavati nānyathā // Rmañj_9.71 //	tri pañca sapta rātreṇa puṣpam bhavati na anyathā 
SA_GS40_salrasmu-1792	bālatantraṃ pravakṣyāmi samāsād rāvaṇoditam /	bāla tantram pravakṣyāmi samāsāt rāvaṇa uditam 
SA_GS40_salrasmu-1793	pūjādravyaṃ diśo bhāgaṃ mantraṃ tadgrāhyalakṣaṇam // Rmañj_9.72 //	pūjā dravyam diśaḥ bhāgam mantram tad grāhya lakṣaṇam 
SA_GS40_salrasmu-1794	prathame divase māse varṣe gṛhṇāti bālakam /	prathame divase māse varṣe gṛhṇāti bālakam 
SA_GS40_salrasmu-1795	mandānāmnī samākhyātā yogiṇī tasya lakṣaṇam // Rmañj_9.73 //	mandā nāmnī samākhyātā yogiṇī tasya lakṣaṇam 
SA_GS40_salrasmu-1796	dvitīye divase māse varṣe gṛhṇāti bālakam /	dvitīye divase māse varṣe gṛhṇāti bālakam 
SA_GS40_salrasmu-1797	sunandā yoginī nāma prathamaṃ jāyate jvaraḥ // Rmañj_9.74 //	sunandā yoginī nāma prathamam jāyate jvaraḥ 
SA_GS40_salrasmu-1798	saṃkoco hastapādānāmakṣirogo'tichardanam /	saṃkocaḥ hasta pādānām akṣi roga uti chardanam 
SA_GS40_salrasmu-1799	sabhayatvaṃ kṛśatvaṃ ca tadgrasta iti lakṣaṇam // Rmañj_9.75 //	sa bhaya tvam kṛśa tvam ca tad graste iti lakṣaṇam 
SA_GS40_salrasmu-1800	tṛtīye divase māse varṣe gṛhṇāti bālakam /	tṛtīye divase māse varṣe gṛhṇāti bālakam 
